"host_is_superhost","identity_varified_host","Allston","Back Bay","Beacon Hill","Brighton","Charlestown","Dorchester","Downtown","East Boston","Fenway","Jamaica Plain","Mission Hill","North End","Other","Roslindale","Roxbury","South Boston","South Boston Waterfront","South End","is_apartment","is_condominium","is_house","is_other_type","is_Entire_home/apt","is_Private_room","is_shared_room","accommodates","bathrooms","bedrooms","beds","Airbed","Couch","Futon","Pull-out Sofa","Real Bed","price","is_deposit","is_clean_fee","guests_included","is_extra_people","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","Cancellation_policy_flexible","Cancellation_policy_moderate","Cancellation_policy_strict","Cancellation_policy_SuperStrict","reviews_per_month"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","55.00 ","0","1","1","1","1","60","6","4","10","10","10","6","1","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","95.00 ","0","0","0","0","14","100","10","10","10","10","10","10","0","0","1","0","5.25"
"1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","3","1.5","1","2","0","0","0","0","1","51.00 ","0","1","3","1","63","99","10","10","10","10","9","10","0","0","1","0","11.39"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","5","1","3","3","0","0","0","0","1","250.00 ","1","1","1","0","10","96","9","9","10","9","9","9","0","1","0","0","0.63"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","6","1.5","3","3","0","0","0","0","1","170.00 ","0","0","1","0","5","87","9","9","10","10","9","9","1","0","0","0","0.47"
"1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","2","1","1","1","0","0","0","0","1","80.00 ","0","0","1","0","29","99","10","10","10","10","10","10","1","0","0","0","2.25"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","75.00 ","0","1","1","1","8","100","10","10","10","10","10","10","1","0","0","0","4.53"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","1","1.5","1","1","0","0","0","0","1","50.00 ","0","0","1","0","5","88","9","9","9","10","8","9","0","0","1","0","0.38"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","0","0","1","75.00 ","0","0","1","0","9","96","10","9","10","10","9","9","1","0","0","0","0.78"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","0","0","1","55.00 ","0","0","1","0","7","89","8","9","10","10","9","9","1","0","0","0","0.28"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","6","2","2","2","0","0","0","0","1","160.00 ","1","1","1","0","30","93","10","10","10","10","9","9","0","1","0","0","1.78"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","2","1","1","0","0","0","0","1","70.00 ","0","0","1","0","2","100","10","10","10","10","10","10","1","0","0","0","2"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","75.00 ","0","0","1","0","9","100","10","10","10","10","10","10","0","0","1","0","0.78"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","2","1.5","1","1","0","0","0","0","1","60.00 ","0","0","2","1","54","94","10","9","10","9","9","9","0","0","1","0","3.82"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","0","0","1","44.00 ","0","0","1","0","34","91","9","9","10","10","8","9","1","0","0","0","5.23"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","2","1","0","1","0","0","0","0","1","75.00 ","0","0","1","0","3","100","9","9","9","9","9","10","1","0","0","0","0.36"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","2","1.5","1","2","0","0","0","0","1","65.00 ","0","0","1","1","9","100","10","10","10","10","10","10","0","0","1","0","5.51"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","5","1","2","2","0","0","0","0","1","65.00 ","1","1","3","1","10","84","9","8","9","9","8","9","0","0","1","0","1.76"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","5","1.5","2","3","0","0","0","0","1","150.00 ","0","0","1","0","29","95","10","9","10","10","9","10","0","1","0","0","1.06"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","2","2.5","1","1","0","0","0","0","1","50.00 ","0","0","1","1","5","96","10","10","10","10","9","10","0","0","1","0","5"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","99.00 ","0","0","1","0","86","94","10","9","10","10","9","9","1","0","0","0","2.92"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","0","0","1","55.00 ","1","1","1","1","1","80","10","8","10","10","10","8","0","0","1","0","1"
"1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1.5","2","2","0","0","0","0","1","198.00 ","1","1","4","1","1","100","10","10","10","8","10","10","0","0","1","0","0.08"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","55.00 ","1","1","1","1","3","80","9","9","10","9","7","9","0","0","1","0","0.63"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","45.00 ","0","1","1","1","2","90","8","10","10","10","8","10","1","0","0","0","0.19"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","0","0","1","45.00 ","0","1","1","0","4","93","9","10","10","10","9","10","1","0","0","0","4"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","55.00 ","1","1","1","1","3","100","10","8","10","10","10","10","0","0","1","0","0.83"
"1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","2.5","1","1","0","0","0","0","1","60.00 ","0","1","1","0","23","97","10","10","10","10","9","10","1","0","0","0","0.62"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","1.5","1","1","0","0","0","0","1","59.00 ","0","0","1","0","6","97","10","9","10","10","9","10","1","0","0","0","4.62"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","0","1","1","0","0","0","0","1","50.00 ","1","1","1","1","111","87","9","9","9","9","8","9","0","1","0","0","2.97"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","65.00 ","1","0","2","1","40","93","9","9","9","10","8","9","1","0","0","0","1.42"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","2","0","0","0","0","1","65.00 ","0","1","1","1","4","80","9","8","10","10","9","8","0","0","1","0","0.84"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","4","1.5","1","1","0","0","0","0","1","88.00 ","0","1","2","1","109","87","8","9","10","10","8","9","0","1","0","0","3.82"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","2","1","1","0","1","0","0","0","60.00 ","0","0","1","0","4","100","10","10","9","9","10","10","1","0","0","0","0.26"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","10","2","5","7","0","0","0","0","1","225.00 ","1","1","2","1","49","93","10","10","10","10","9","9","0","0","1","0","2.99"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","2","2","0","0","0","0","1","250.00 ","0","1","1","0","1","100","10","10","10","10","10","10","0","1","0","0","0.21"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","65.00 ","0","0","1","0","16","71","8","7","8","9","7","8","0","0","1","0","0.96"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","1","0","0","0","0","35.00 ","1","1","0","0","5","92","9","10","10","9","7","9","0","1","0","0","0.97"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","4","2","1","1","0","0","0","0","1","81.00 ","0","0","1","0","23","90","9","9","10","10","8","9","1","0","0","0","0.91"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","6","1","3","3","0","0","0","0","1","84.00 ","0","1","1","1","3","93","9","10","10","10","8","9","0","1","0","0","0.53"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","3","1","1","2","0","0","0","0","1","70.00 ","1","1","1","1","92","95","10","10","10","10","9","10","0","1","0","0","5.19"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","74.00 ","0","0","1","0","54","94","10","9","10","10","9","9","1","0","0","0","2.27"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","70.00 ","0","1","2","1","13","100","10","10","10","10","9","10","0","1","0","0","2.42"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","2","1","1","0","0","0","0","1","60.00 ","0","1","2","1","50","90","9","9","10","10","8","9","0","1","0","0","1.38"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","1","0","0","0","0","29.00 ","1","1","1","0","1","80","6","10","10","10","6","10","0","1","0","0","0.75"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","1","0","0","0","0","31.00 ","1","1","1","0","2","100","10","10","10","10","9","10","0","1","0","0","1.76"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","50.00 ","0","0","1","0","65","94","10","9","10","10","8","10","0","0","1","0","7.36"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","0","0","1","45.00 ","1","1","1","0","85","95","10","10","10","10","9","10","0","1","0","0","4.81"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","0","1","0","0","0","0","0","1","57.00 ","0","0","1","1","12","87","9","9","8","9","9","9","1","0","0","0","1.2"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","0","0","1","70.00 ","1","1","0","0","3","93","9","9","10","10","9","9","0","1","0","0","0.28"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","1","0","0","0","0","31.00 ","1","1","0","0","2","90","10","9","10","10","9","10","0","1","0","0","2"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","65.00 ","0","0","1","0","13","94","10","9","9","9","9","9","1","0","0","0","1.19"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1.5","1","1","0","0","0","0","1","51.00 ","1","1","1","1","7","94","10","10","10","10","8","9","1","0","0","0","0.64"
"1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","3","1","1","2","0","0","0","0","1","83.00 ","1","1","1","1","231","96","10","10","10","10","9","10","1","0","0","0","6.23"
"1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","3","2","1","2","0","0","0","0","1","75.00 ","1","1","1","1","231","96","10","10","10","10","10","10","1","0","0","0","6.34"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","2","1","1","0","0","0","0","1","73.00 ","0","1","1","1","129","87","8","8","9","9","8","9","0","1","0","0","3.17"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","85.00 ","0","1","1","0","1","100","10","10","8","10","10","10","1","0","0","0","1"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","0","0","0","0","1","60.00 ","0","0","1","0","1","100","10","8","10","10","10","10","1","0","0","0","1"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","105.00 ","0","1","1","1","2","80","10","7","10","10","9","9","0","1","0","0","0.6"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","0","0","1","165.00 ","0","0","1","0","2","100","10","10","10","10","10","10","1","0","0","0","2"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","9","1","3","5","0","0","0","0","1","264.00 ","1","1","6","1","6","100","10","10","10","10","10","10","0","0","1","0","3.91"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","1.5","1","1","0","0","0","0","1","59.00 ","0","0","1","0","3","100","10","10","10","9","9","9","1","0","0","0","2.43"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","6","1","3","4","0","0","0","0","1","110.00 ","1","1","1","1","25","92","9","10","10","9","8","9","0","1","0","0","2.58"
"1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","140.00 ","0","0","1","0","21","92","10","10","10","10","9","9","1","0","0","0","1.91"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","3","2","0","0","0","0","1","120.00 ","1","1","1","0","2","100","10","10","10","10","10","10","1","0","0","0","0.59"
"1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","100.00 ","0","0","2","1","62","97","10","10","10","10","9","10","1","0","0","0","4.39"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","1","0","0","0","0","34.00 ","1","1","0","0","4","95","10","10","10","10","10","10","0","1","0","0","1.1"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","65.00 ","0","0","1","0","23","74","8","8","8","9","8","8","0","0","1","0","1.36"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","2","0","0","0","0","1","60.00 ","0","0","1","0","20","83","9","9","9","9","9","9","1","0","0","0","6"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","5","1","1","2","0","0","0","0","1","75.00 ","1","1","1","1","18","81","8","9","9","9","9","8","1","0","0","0","8.06"
"1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","2.5","1","1","0","0","0","0","1","100.00 ","0","0","2","1","163","98","10","10","10","10","10","10","1","0","0","0","4.34"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","2","0","0","0","0","1","45.00 ","0","0","1","1","47","83","9","9","9","9","7","9","0","1","0","0","3.7"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","0","0","0","0","0","1","60.00 ","0","1","1","1","3","93","9","9","10","10","9","9","0","0","1","0","0.88"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","69.00 ","0","1","2","1","143","82","9","8","9","9","9","8","1","0","0","0","7.16"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","2","2","0","0","0","0","1","96.00 ","0","1","3","1","2","60","9","8","10","10","10","10","0","0","1","0","1.71"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","2","0","0","0","0","1","45.00 ","0","1","1","1","3","93","9","9","10","10","9","10","0","0","1","0","3"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","5","1","1","1","0","0","0","0","1","100.00 ","1","1","2","0","46","90","9","9","9","9","8","9","1","0","0","0","9.45"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","1","0","0","0","0","35.00 ","1","1","0","0","3","100","10","9","10","10","9","10","0","1","0","0","0.69"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","2","1","1","0","0","0","0","1","80.00 ","0","0","1","0","2","100","10","10","10","10","10","10","0","1","0","0","0.15"
